source,source_record_id,name,location,marketplace,market_chain_level,min_price,max_price,modal_price,currency,quantity,unit,observed_at,collected_at,source_url
wisarra,,Pumpkin,Shan,Aungpan,unspecified,3000,6000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Bell Pepper,Shan,Aungpan,unspecified,1500,3000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Chayote,Shan,Aungpan,unspecified,200,500,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Carrot,Shan,Aungpan,unspecified,,108000,,MMK,1,pc,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Custard,Shan,Aungpan,unspecified,,109000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Eggplant,Shan,Aungpan,unspecified,,218000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Garden Pea,Shan,Aungpan,unspecified,6000,6300,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Mung Bean,Shan,105mile,unspecified,,2700,,USD,1,ton,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Maize,Shan,105mile,unspecified,,,,USD,1,ton,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Groundnut,Shan,105mile,unspecified,,,,USD,1,ton,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Onion,MON,Mawlamyine,unspecified,,2300000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Garlic (Kyu gote),MON,Mawlamyine,unspecified,,95000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
wisarra,,Garlic (Htoo 4.5),MON,Mawlamyine,unspecified,,88000,,MMK,1,viss,2026-08-21T00:00:00Z,2026-08-22T03:45:55Z,https://wisarra.com/en/market-price
