source,source_record_id,name,location,marketplace,market_chain_level,min_price,max_price,modal_price,currency,quantity,unit,observed_at,collected_at,source_url
wisarra,,Wheat (Kalay) (New),Mandalay,Mandalay,unspecified,220000,220000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Monywa) (New),Mandalay,Mandalay,unspecified,220000,220000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,"Wheat (Myinmu, Myaung) (New)",Mandalay,Mandalay,unspecified,210000,220000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Wheat (Shan),Mandalay,Mandalay,unspecified,220000,220000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V2) (New),Mandalay,Mandalay,unspecified,220000,222000,,MMK,57,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,White Chick Pea (V7) (New),Mandalay,Mandalay,unspecified,,217000,,MMK,57,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,White Cow Pea (New),Mandalay,Mandalay,unspecified,,175000,,MMK,60,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,"White Sesame (New) (1,2,3)",Mandalay,Mandalay,unspecified,370000,385000,,MMK,45,viss,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Yadanar Toe (Na) (85%),Bago,Pyay,unspecified,1500,2000,,MMK,1,bag,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
wisarra,,Yard Long Bean,Yangon,Thiri Mingalar Zay,unspecified,3000,8000,,MMK,1,bundle,2026-07-06T12:45:54Z,2026-07-06T12:45:54Z,https://wisarra.com/en/market-price
